Wall time,Step,Value
1741185147.8981977,10532,3.678253173828125
1741185177.5608397,10540,3.200711965560913
1741185229.5760524,10555,4.080458164215088
1741185233.348507,10556,3.834108352661133
1741185278.5534008,10568,3.3887200355529785
1741185394.044123,10599,3.5111887454986572
1741185426.8827686,10608,4.370331764221191
1741185473.1687799,10621,3.6771457195281982
1741185487.6967158,10625,3.281503677368164
1741185504.8150506,10630,3.5592401027679443
1741185539.384412,10639,3.2281408309936523
1741185567.8410723,10647,3.0229642391204834
1741185592.7556806,10654,3.6098451614379883
1741185596.0986593,10655,3.3963255882263184
1741185658.9740188,10672,3.2905337810516357
1741185768.2686436,10702,3.6429054737091064
1741185804.6687,10712,3.5255014896392822
1741185932.4939532,10749,3.2288753986358643
1741185964.669553,10758,3.7500128746032715
1741185968.2434437,10759,2.9436309337615967
1741185989.641561,10765,3.0094192028045654
1741186045.6933396,10781,3.6107988357543945
1741186071.1823013,10788,3.1764838695526123
1741186168.4175217,10816,3.2399768829345703
1741186172.041644,10817,3.397287130355835
1741186203.4075096,10826,2.9988088607788086
1741186220.4903345,10831,2.7736642360687256
1741186260.1205344,10842,3.1359546184539795
1741186292.0822961,10851,3.727257490158081
1741186341.2478464,10865,3.544299840927124
1741186378.764074,10876,3.596489429473877
1741186472.203119,10903,4.067783355712891
1741186482.46072,10906,3.509326934814453
1741186514.6600633,10915,3.860145092010498
1741186602.657336,10940,2.5949361324310303
1741186617.0256467,10944,3.981532573699951
1741186647.6909447,10953,3.1910531520843506
1741186692.4248993,10967,3.472306251525879
1741186710.2809687,10973,3.215731620788574
1741186717.5415883,10975,3.9294841289520264
1741186836.94972,11009,3.0855531692504883
1741186858.2075713,11015,2.9802701473236084
1741186878.4342506,11021,2.860161304473877
1741186885.0737507,11023,2.895427703857422
1741186888.855172,11024,3.245812177658081
1741186925.0518475,11034,2.8838138580322266
1741186942.8293748,11039,3.5659844875335693
1741186989.8294752,11053,3.119590997695923
1741187021.7054348,11062,3.1869497299194336
1741187076.6878908,11078,3.763195753097534
1741187163.9473624,11103,3.3597605228424072
1741187230.6818128,11122,3.6743481159210205
1741187261.410907,11131,4.233349800109863
1741187324.5708282,11149,3.8587963581085205
1741187420.8023458,11176,2.996016263961792
1741187501.2940466,11199,3.3080058097839355
1741187508.3510702,11201,3.3540494441986084
1741187512.1877232,11202,2.9602842330932617
1741187695.8746219,11253,3.537242889404297
1741187725.5721903,11261,3.6243703365325928
1741187735.8288345,11264,2.849186897277832
1741187766.9120228,11273,2.976454973220825
1741187902.6125734,11311,3.3891801834106445
1741188010.9609356,11342,3.826181173324585
1741188082.908855,11362,3.1117937564849854
1741188132.986454,11376,3.2413976192474365
1741188150.854139,11381,3.318554639816284
1741188263.4995437,11412,3.716381788253784
1741188293.3137343,11420,3.9443607330322266
1741188300.6118824,11422,3.4708456993103027
1741188423.7328455,11456,3.465308666229248
1741188433.7411978,11459,4.014886856079102
1741188477.51275,11473,4.045501708984375
1741188488.061504,11476,3.450308322906494
1741188528.1711564,11487,3.620891571044922
1741188549.935054,11493,3.48105788230896
1741188650.8295863,11521,4.067761421203613
1741188661.2666411,11524,3.2929904460906982
1741188664.8428838,11525,2.8814139366149902
1741188685.51477,11531,3.649407148361206
1741188692.9185805,11533,3.086306095123291
1741188752.8585436,11550,2.923804998397827
1741188780.7431407,11558,3.769026279449463
1741188813.4056265,11567,2.9295737743377686
1741188865.833375,11582,3.2801949977874756
1741188923.9648325,11598,3.8608760833740234
1741189065.1104589,11637,3.274939775466919
1741189106.712469,11649,4.121300220489502
1741189113.9211862,11651,2.8871474266052246
1741189150.8131218,11661,3.588934898376465
1741189190.1112914,11672,2.5018770694732666
1741189214.9627779,11679,3.589308261871338
1741189241.2234893,11686,2.882664442062378
1741189247.6187723,11688,2.503516912460327
1741189308.0839343,11705,3.2069661617279053
1741189376.6411538,11724,2.7742908000946045
1741189502.6028056,11760,3.21879506111145
1741189539.0780294,11770,3.5106587409973145
1741189599.124806,11787,3.584501028060913
1741189620.051709,11793,3.1210949420928955
1741189650.7142346,11802,3.7335848808288574
1741189753.9614403,11832,4.235410690307617
1741189835.48135,11855,3.6759848594665527
1741189839.18682,11856,3.5751724243164062
1741189901.729444,11874,3.3123064041137695
1741189999.0112352,11902,3.352276086807251
1741190015.850385,11907,3.4417386054992676
1741190061.050523,11920,2.8525819778442383
1741190109.914998,11934,3.826272964477539
1741190138.3785386,11942,2.53033709526062
1741190154.673028,11947,3.279299020767212
1741190161.4909842,11949,3.6668901443481445
1741190165.169787,11950,3.1662542819976807
1741190229.2087743,11970,3.4828498363494873
1741190245.5238094,11975,3.869633913040161
1741190294.1526647,11989,3.779597043991089
1741190328.755584,11999,2.2789788246154785
1741190345.705135,12004,2.9568140506744385
1741190371.372082,12011,3.0425422191619873
1741190435.312545,12030,3.645054340362549
1741190478.3020744,12042,3.3737263679504395
1741190599.1925445,12077,2.943746566772461
1741190631.0411892,12086,3.4183943271636963
1741190798.5258906,12134,3.456019878387451
1741190815.7495394,12139,3.45278000831604
1741190866.8048885,12154,3.573314666748047
1741190905.742631,12165,4.474615573883057
1741190920.1000757,12169,2.983823537826538
1741190975.4177103,12185,3.1732490062713623
1741191019.535192,12198,3.822690725326538
1741191090.0337086,12218,3.46203875541687
1741191120.956896,12227,2.8756351470947266
1741191148.8166463,12235,3.321967363357544
1741191216.9997628,12255,3.818699598312378
1741191272.8885286,12271,3.126734733581543
1741191339.0046492,12291,2.952507734298706
1741191348.7385511,12294,3.309995651245117
1741191401.5509322,12310,3.285862445831299
1741191457.2104542,12326,3.131735324859619
1741191495.7912223,12337,3.3255221843719482
1741191702.6618352,12397,3.7784457206726074
1741191733.7469754,12406,2.7146055698394775
1741191737.33864,12407,2.855898857116699
1741191845.8696294,12437,3.390681028366089
1741191910.1884072,12456,2.9146595001220703
1741191921.1354966,12459,3.230006217956543
1741191996.3593411,12481,3.2450897693634033
1741192149.8209121,12525,4.177217483520508
1741192222.5771112,12546,3.364453077316284
1741192243.6545427,12552,3.4407601356506348
1741192249.906441,12554,3.097670555114746
1741192324.566725,12575,3.4379940032958984
1741192400.3754604,12597,2.578354597091675
1741192501.151281,12626,3.548222541809082
1741192660.1342928,12672,3.660665988922119
1741192717.2150455,12688,2.4780125617980957
1741192758.068874,12700,3.370706558227539
1741192965.1682286,12759,4.030259609222412
1741193019.9310431,12775,3.653359889984131
1741193126.4327927,12806,2.602213144302368
1741193155.7844806,12814,3.043520450592041
1741193229.2037172,12835,3.6262195110321045
1741193316.809221,12860,3.339682102203369
1741193333.7982275,12865,2.762589931488037
1741193377.8164718,12878,3.2434544563293457
1741193423.1672232,12891,4.401334285736084
1741193444.5968132,12897,3.0615997314453125
1741193592.2863817,12939,4.053994178771973
1741193595.2975392,12940,3.535020112991333
1741193611.8099205,12945,2.5455784797668457
1741193663.676241,12960,3.7318217754364014
1741193865.6811223,13018,2.9902358055114746
1741193923.6186233,13035,3.6188595294952393
1741194017.3183386,13062,2.914077043533325
1741194020.564308,13063,3.7099924087524414
1741194047.8723543,13071,2.77494740486145
1741194092.3499873,13083,3.1631312370300293
1741194103.5662737,13086,2.9206128120422363
1741194133.317061,13095,2.7867162227630615
1741194184.997089,13110,3.81024432182312
1741194199.157569,13114,3.83363938331604
1741194205.4399762,13116,2.8790884017944336
1741194257.0225897,13131,3.2541415691375732
1741194320.1781137,13149,2.843522548675537
1741194383.1952398,13167,3.215945243835449
1741194435.6359634,13182,3.764228343963623
1741194469.7299917,13192,3.575557231903076
1741194479.79184,13195,2.8085198402404785
1741194520.8076468,13207,3.52662992477417
1741194524.5799978,13208,3.463575601577759
1741194538.843022,13212,4.02402925491333
1741194636.651516,13240,3.0748965740203857
1741194727.6526365,13266,3.8223886489868164
1741194840.4879174,13299,3.361654758453369
1741194893.1161275,13314,2.973743200302124
1741195018.048101,13350,3.3705830574035645
1741195034.5962262,13355,3.7176382541656494
1741195203.2106936,13403,2.719428062438965
1741195217.8242316,13407,2.733189582824707
1741195286.563729,13427,3.442030668258667
1741195454.1002138,13475,3.6797168254852295
1741195457.3852055,13476,3.0585148334503174
1741195547.6317754,13502,3.765082836151123
1741195558.412383,13505,2.9927783012390137
1741195703.9759429,13547,3.761960744857788
1741195760.1194122,13563,2.8294692039489746
1741195880.9052606,13598,3.336127996444702
1741195932.5812666,13613,2.888880491256714
1741195960.2143908,13621,3.28592848777771
1741195977.6898978,13626,2.4910829067230225
1741195981.4603198,13627,3.257420301437378
1741196097.2199428,13660,3.4050817489624023
1741196155.337398,13677,3.0837409496307373
1741196164.901684,13680,3.3177738189697266
1741196175.952514,13683,3.230370044708252
1741196220.706121,13696,3.667815685272217
1741196315.9211452,13723,3.1187026500701904
1741196379.9799387,13741,2.6702799797058105
1741196402.980953,13748,3.303504467010498
1741196426.8508852,13755,3.3436529636383057
1741196503.3636408,13777,3.0074925422668457
1741196576.0670266,13798,3.3329083919525146
1741196622.3419328,13811,2.8043322563171387
1741196743.679766,13846,2.8072991371154785
1741196824.08839,13869,3.13315749168396
1741196833.6224954,13872,3.005234479904175
1741196879.2096543,13885,2.571587562561035
1741196893.3094761,13889,3.4163663387298584
1741196913.5366032,13895,3.091366767883301
1741197055.995266,13938,3.7006547451019287
1741197059.705318,13939,3.565934658050537
1741197125.60808,13958,3.1243228912353516
1741197136.95639,13961,3.409505605697632
1741197164.6352012,13969,3.7190113067626953
1741197167.1434166,13970,2.8676259517669678
1741197170.4767282,13971,3.2440991401672363
1741197191.1258652,13977,3.263011932373047
1741197260.684382,13997,3.0057971477508545
1741197267.593626,13999,3.230996608734131
1741197329.5517929,14017,3.649139642715454
1741197506.2633812,14067,3.1150686740875244
1741197553.1202745,14081,3.0346322059631348
1741197574.6103692,14087,3.055441379547119
1741197691.8358285,14121,3.151496648788452
1741197836.1595156,14162,3.524631977081299
1741197931.6735723,14190,3.0714759826660156
1741198026.1585143,14217,3.1939661502838135
1741198042.5878274,14222,3.189526081085205
1741198063.7601116,14228,3.0572118759155273
1741198136.3861928,14251,2.9240036010742188
1741198223.652469,14276,3.2160935401916504
1741198265.461631,14288,2.8027689456939697
1741198269.2443352,14289,2.3278801441192627
1741198289.457409,14295,3.248276472091675
1741198320.0589902,14304,3.5402560234069824
1741198379.253153,14321,2.411142349243164
1741198420.9458535,14333,2.8853542804718018
1741198442.2518907,14339,3.308180332183838
1741198511.5024717,14359,3.4052350521087646
1741198525.4701967,14363,2.885563373565674
1741198611.6371508,14387,3.202504873275757
1741198618.7105474,14389,2.8259148597717285
1741198648.3689902,14398,3.209120750427246
1741198821.8253605,14448,3.4182777404785156
1741198905.2133422,14472,2.7653965950012207
1741198908.3298817,14473,4.019665718078613
1741198986.6625404,14495,3.3543777465820312
1741199107.2763376,14530,2.9213438034057617
1741199110.9924955,14531,3.4222805500030518
1741199195.2378576,14555,3.0337231159210205
1741199201.5061853,14557,4.05864953994751
1741199204.8027725,14558,3.541748046875
1741199302.3187692,14588,3.026726722717285
1741199389.6115441,14613,3.72036075592041
1741199400.2813072,14616,2.775477170944214
1741199407.4260905,14618,2.7492003440856934
1741199458.8852904,14633,2.9679930210113525
1741199480.250459,14639,3.4674971103668213
1741199548.9265947,14659,3.209796667098999
1741199584.3202164,14669,3.166985511779785
1741199587.1071799,14670,2.4936306476593018
1741199614.6255543,14678,4.295214653015137
1741199628.4340253,14682,3.151191234588623
1741199649.7252636,14688,3.6332650184631348
1741199706.715523,14704,3.139704704284668
1741199855.749189,14747,3.138622283935547
1741199897.6659155,14759,3.1798954010009766
1741199935.7843506,14770,2.6975831985473633
1741199970.277222,14780,2.8956127166748047
1741199974.0021522,14781,2.960806369781494
1741199988.638742,14785,3.3033087253570557
1741200002.7846718,14789,2.2888479232788086
1741200016.711358,14793,2.224561929702759
1741200076.1995492,14810,3.3251636028289795
1741200096.3759704,14816,3.061375617980957
1741200110.0350718,14820,2.880312919616699
1741200116.7268732,14822,3.3637800216674805
1741200203.6097329,14847,3.25170636177063
1741200270.623249,14866,2.877070903778076
1741200293.9377074,14873,2.7496047019958496
1741200297.731482,14874,3.2506797313690186
1741200355.6985734,14890,2.6519927978515625
1741200366.0832567,14893,3.1895570755004883
1741200476.4209309,14925,3.2298922538757324
1741200479.6467261,14926,2.8505921363830566
1741200483.4363465,14927,2.645007848739624
1741200566.795874,14951,3.581676959991455
1741200616.739285,14965,3.0517241954803467
1741200737.051818,15000,2.9737534523010254
